course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""BASS 2000-001 -Freshmn/Soph Secondary Bass"",",Anthony Stoops,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For freshman and sophomore music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""BASS 2020-001 -Bass: Fresh/Soph"",",Anthony Stoops,"2 to 4 hours. Prerequisite: Majors only. May be repeated; maximum credit 12 hours. Applied instrumental lessons for freshmen and sophomore music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 12,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BASS 4000-001 -Junior/Senior Secondary Bass"",",Anthony Stoops,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For junior and senior music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""BASS 4020-001 -Bass: Junior/Senior"",",Anthony Stoops,"1 to 4 hours. Prerequisite: Majors only; junior standing. May be repeated; maximum credit 20 hours. Applied instrumental lessons for junior and senior music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 20,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BASS 5000-001 -Master's Secondary Bass"",",Anthony Stoops,"1 to 2 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BASS 5010-001 -Master's Bass--Non-Perf"",",Anthony Stoops,"1 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree students other than performance majors in their major field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BASS 5020-001 -Master's Bass--Perform"",",Anthony Stoops,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BASS 6020-001 -Doctoral Bass--Performance"",",Anthony Stoops,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 109,"R""",,,
"""BIA 4743-001 -Data Mining for Business & AI"",",Cui Zou,"Prerequisite: BIA 3733 and departmental permission; must be accepted into the Business Intelligence and Analytics Certificate Program. In this course, we will review techniques that we have used quite often in data science, and then spend time in learning new methods in analytics. We will conduct data mining exercises and develop predictive models based on observed patterns in data. (Irreg.)",Jan 13 - May 2,6 out of 30,Lecture,Blended In-Person Asynchronous,Not Repeatable,None,0 Waiting,9:00 am - 9:50 am,Michael,F,8:00 am - 10:00 am,May 5,"Michael F. Price Hall 3065 M"","
"""BIOL 6980-027 -Research Doctoral Dissertation"",",Ricardo Betancur,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sutton Hall,106 Days not,"available""",8:00 am - 10:00 am,May 5,"Michael F. Price Hall 3065 M"","
"""BIOL 6980-028 -Research Doctoral Dissertation"",",Eli Bridge,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sam Noble,OK Museum Nat Hist 1 Days not,"available""",,,
"""BIOL 6980-029 -Research Doctoral Dissertation"",",Jeremy Ross,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,300A Days not,"available""",,,
"""BIOL 6980-030 -Research Doctoral Dissertation"",",Cameron Siler,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,10 out of 10,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sutton Hall,206 Days not,"available""",,,
"""BIOL 6980-031 -Research Doctoral Dissertation"",",Gavin Woodruff,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sutton Hall,306 Days not,"available""",,,
"""BIOL 6980-033 -Research Doctoral Dissertation"",",Caryn Vaughn,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - S.C. Building,134 134 Days not,"available""",,,
"""BIOL 6980-036 -Research Doctoral Dissertation"",",Karl Hambright,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Sutton Hall,104 Days not,"available""",,,
"""BIOL 6980-039 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - S.C. Building,134 Days not,"available""",,,
"""BIOL 6980-040 -Research Doctoral Dissertation"",",Robert Berkowitz,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,102 Days not,"available""",,,
"""BIOL 6980-041 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,7 out of 7,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,108 Days not,"available""",,,
"""BIOL 6980-042 -Research Doctoral Dissertation"",",JOHN MASLY,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,407 Days not,"available""",,,
"""BIOL 6980-043 -Research Doctoral Dissertation"",",Jeffrey Kelly,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - S.C. Building,134 Days not,"available""",,,
"""BIOL 6980-044 -Research Doctoral Dissertation"",",Alexandra Bentz,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,108 Days not,"available""",,,
"""BIOL 6980-046 -Research Doctoral Dissertation"",",Ingo Schlupp,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,112 Days not,"available""",,,
"""BIOL 6980-047 -Research Doctoral Dissertation"",",David Mccauley,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Richards Hall,305 Days not,"available""",,,
"""BME 6990-001 -Independent Study"",",Lei Ding,1 to 3 hours. Prerequisite: graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""BME 6990-002 -Independent Study"",",John Clegg,1 to 3 hours. Prerequisite: graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""BME 6990-003 -Independent Study"",",Handan Acar,1 to 3 hours. Prerequisite: graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""C S 6990-025 -Independent Study"",",Beiyu Lin,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,3 out of 3,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""C S 6990-026 -Independent Study"",",TBD,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CAS 3091-997 -Career Planning for Arts & Sci"",",Stephanie Terrazas,"Prerequisite: CAS major; must have completed 30 hours. Assist students to determine personal career goals, explore career opportunities beyond graduation, develop a strategy for the job search process, and improve job search techniques as life-long resource tools. (F, Sp)",Jan 13 - Mar 7,11 out of 25,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""CAS 3091-998 -Career Planning for Arts & Sci"",",Jennifer Rosch,"Prerequisite: CAS major; must have completed 30 hours. Assist students to determine personal career goals, explore career opportunities beyond graduation, develop a strategy for the job search process, and improve job search techniques as life-long resource tools. (F, Sp)",Mar 10 - May 2,18 out of 25,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""CAS 3091-999 -Career Planning for Arts & Sci"",",Jennifer Rosch,"Prerequisite: CAS major; must have completed 30 hours. Assist students to determine personal career goals, explore career opportunities beyond graduation, develop a strategy for the job search process, and improve job search techniques as life-long resource tools. (F, Sp)",Jan 13 - Mar 7,17 out of 20,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""CAS 4113-001 -Life After OU-Survival Course"",",David Kyncl,"Prerequisite: senior standing. Introduces students to practical aspects of life after college. Includes interviewing; legal aspects of employment; money, banking and finances; insurance; mortgages; estate planning; and civic involvement. (Irreg.)",Jan 13 - May 2,24 out of 50,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,4:30 pm - 5:45 pm,Gaylord Hall 2020,TR,10:30 am - 12:30 pm,May 9,"Gaylord Hall 2020 F"","
"""CAS 4630-001 -CAS Internship"",",Ryan Peters,"1 to 6 hours. Prerequisite: CAS major; must have completed at least 30 hours; permission of instructor. May be repeated; maximum credit six hours. Provides hands-on experience for students in chosen field of study. (F, Sp, Su)",Jan 13 - May 9,89 out of 90,Internship,Traditional In-Person,"Times: 5, Max Hours: 6",None,No Wait List,Times not - Oklahoma Memorial,Union 323 Days not,"available""",10:30 am - 12:30 pm,May 9,"Gaylord Hall 2020 F"","
"""CAS 4710-001 -Entre Internship"",",Jeffrey Moore,"Prerequisite: Student must have declared minor in enterprise studies. May be repeated for up to six hours credit. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Internship,Traditional In-Person,"Times: 5, Max Hours: 6",None,No Wait List,Times not - Michael F.,Price Hall 1034 Days not,"available""",,,
"""CAS 4970-001 -Star Trek Science & Philosophy"",",David Deming,1 to 3 hours. Prerequisite: Senior standing or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 2,20 out of 20,Seminar,Traditional In-Person,Max Hours: 9,None,0 Waiting,3:00 pm - 4:15 pm,Sarkeys Energy Ctr A0236,TR,4:30 pm - 6:30 pm,May 6,"Sarkeys Energy Ctr A0236 T"","
"""CD 3433-001 -Intro-Speech Path"",",Mona Ryan,"Designed to provide information to undergraduate students regarding the role of speech and hearing in quality of life and health. Through exploration of careers in communication disorders, it is also intended to recruit highly qualified students from diverse backgrounds into communication professions. It will provide study of both normal processes and disorders of communication. (Sp)",Jan 13 - May 2,2 out of 40,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 10:15 am,Gould Hall 155,TR,8:00 am - 10:00 am,May 9,"Gould Hall 155 F"","
"""CEES 6980-020 -Research Doctoral Dissertation"",",Yang Hong,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - National Weather,Center 3630 Days not,"available""",8:00 am - 10:00 am,May 9,"Gould Hall 155 F"","
"""CEES 6980-021 -Research Doctoral Dissertation"",",Md Zaman,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Carson Engr,Ctr 107 Days not,"available""",,,
"""CEES 6980-023 -Research Doctoral Dissertation"",",Jason Vogel,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Carson Engr,Ctr Days not,"available""",,,
"""CEES 6980-025 -Research Doctoral Dissertation"",",Pierre-Emmanuel Kirstetter,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6980-027 -Research Doctoral Dissertation"",",Tiantian Yang,"2 to 16 hours. Prerequisites: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-001 -Independent Study"",",Robert Nairn,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not - Carson Engr,Ctr 301C Days not,"available""",,,
"""CEES 6990-002 -Independent Study"",",Elizabeth Butler,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not - Carson Engr,Ctr 305 Days not,"available""",,,
"""CEES 6990-003 -Independent Study"",",Arif Sadri,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-008 -Independent Study"",",Kanthasamy Muraleetharan,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-013 -Independent Study"",",Philip Harvey,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-014 -Independent Study"",",Amy Cerato,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not - Carson Engr,Ctr 320 Days not,"available""",,,
"""CEES 6990-016 -Independent Study"",",Aikaterini Kyprioti,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-017 -Independent Study"",",Kianoosh Hatami,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-019 -Independent Study"",",Shreya Vemuganti,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CEES 6990-021 -Independent Study"",",Md Zaman,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CELO 2000-001 -Freshmn/Soph Secondary Cello"",",Jonathan Ruck,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For freshman and sophomore music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CELO 2020-001 -Cello: Fresh/Soph"",",Jonathan Ruck,"2 to 4 hours. Prerequisite: Majors only. May be repeated; maximum credit 12 hours. Applied instrumental lessons for freshmen and sophomore music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,1 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 12,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 4000-001 -Junior/Senior Secondary Cello"",",Jonathan Ruck,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For junior and senior music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CELO 4020-001 -Cello: Junior/Senior"",",Jonathan Ruck,"1 to 4 hours. Prerequisite: Majors only; junior standing. May be repeated; maximum credit 20 hours. Applied instrumental lessons for junior and senior music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,3 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 20,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 5000-001 -Master's Secondary Cello"",",Jonathan Ruck,"1 to 2 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 5010-001 -Master's Cello--Non-Perf"",",Jonathan Ruck,"1 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree students other than performance majors in their major field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 5020-001 -Master's Cello--Perform"",",Jonathan Ruck,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 6000-001 -Doctoral Secondary Cello"",",Jonathan Ruck,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 6010-001 -Doctoral Cello--Non-Perform"",",Jonathan Ruck,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CELO 6020-001 -Doctoral Cello--Performance"",",Jonathan Ruck,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,3 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 124,"T""",,,
"""CH E 6980-012 -Research Doctoral Dissertation"",",Matthias Nollert,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-014 -Research Doctoral Dissertation"",",Kasun K. Gunasooriya Govini Thanthrige,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-015 -Research Doctoral Dissertation"",",Michele Galizia,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-016 -Research Doctoral Dissertation"",",John Klier,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-017 -Research Doctoral Dissertation"",",Vivek Bajpai,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-018 -Research Doctoral Dissertation"",",Vassilios Sikavitsas,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""CH E 6980-019 -Research Doctoral Dissertation"",",Sepideh Razavi,"2 to 16 hours. Prerequisite: Chemical Engineering Graduate standing or permission of instructor; CH E 5971. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
